#timestep	time	hpmc_overlap_count	hpmc_translate_acceptance	hpmc_rotate_acceptance	hpmc_d	hpmc_a	volume	external_field_jit
282000	39.052623	0	0.7721518987	0.8615384615	0.3644162944	0.3837197179	2230.84529	77.54344577
282500	39.118669	0	0.8032786885	0.8192771084	0.3644162944	0.3837197179	2230.84529	77.29791063
283000	39.184323	0	0.6666666667	0.880952381	0.3644162944	0.3837197179	2230.84529	71.11276251
283500	39.251601	0	0.7611940299	0.8441558442	0.3644162944	0.3837197179	2230.84529	77.02488726
284000	39.317729	0	0.7313432836	0.8831168831	0.3644162944	0.3837197179	2230.84529	75.9045366
284500	39.382967	0	0.7662337662	0.8507462687	0.3644162944	0.3837197179	2230.84529	92.38368821
285000	39.448076	0	0.6805555556	0.8888888889	0.3644162944	0.3837197179	2230.84529	73.88667542
285500	39.513665	0	0.7910447761	0.8571428571	0.3644162944	0.3837197179	2230.84529	81.0870167
286000	39.580115	0	0.6666666667	0.8333333333	0.3644162944	0.3837197179	2230.84529	73.96534181
286500	39.645841	0	0.661971831	0.8493150685	0.3644162944	0.3837197179	2230.84529	73.11586177
287000	39.712368	0	0.7058823529	0.8157894737	0.3644162944	0.3837197179	2230.84529	73.05368459
287500	39.778559	0	0.7179487179	0.7878787879	0.3644162944	0.3837197179	2230.84529	73.65970379
288000	39.845561	0	0.6911764706	0.9210526316	0.3644162944	0.3837197179	2230.84529	78.63194263
288500	39.911691	0	0.8125	0.875	0.3644162944	0.3837197179	2230.84529	84.14948076
289000	39.977981	0	0.7662337662	0.9104477612	0.3644162944	0.3837197179	2230.84529	72.01576781
289500	40.044233	0	0.8219178082	0.7464788732	0.3644162944	0.3837197179	2230.84529	76.32033533
290000	40.115766	0	0.8378378378	0.9285714286	0.3644162944	0.3837197179	2230.84529	93.31126678
290500	40.181252	0	0.703125	0.775	0.3644162944	0.3837197179	2230.84529	66.02536833
291000	40.248344	0	0.7857142857	0.8108108108	0.3644162944	0.3837197179	2230.84529	88.37138373
291500	40.314153	0	0.884057971	0.9066666667	0.3644162944	0.3837197179	2230.84529	83.41215146
292000	40.382029	0	0.6363636364	0.8358208955	0.3644162944	0.3837197179	2230.84529	71.5738346
292500	40.448903	0	0.625	0.8055555556	0.3644162944	0.3837197179	2230.84529	69.54318595
293000	40.513877	0	0.6538461538	0.9090909091	0.3644162944	0.3837197179	2230.84529	79.78214204
293500	40.580072	0	0.7123287671	0.9014084507	0.3644162944	0.3837197179	2230.84529	76.17946047
294000	40.646237	0	0.7631578947	0.8970588235	0.3644162944	0.3837197179	2230.84529	71.57619125
294500	40.712326	0	0.7352941176	0.8157894737	0.3644162944	0.3837197179	2230.84529	72.52549088
295000	40.779043	0	0.7361111111	0.8333333333	0.3644162944	0.3837197179	2230.84529	74.4047491
295500	40.843848	0	0.6794871795	0.803030303	0.3644162944	0.3837197179	2230.84529	81.51581407
296000	40.909451	0	0.7058823529	0.7631578947	0.3644162944	0.3837197179	2230.84529	68.22831047
296500	40.973325	0	0.7910447761	0.8571428571	0.3644162944	0.3837197179	2230.84529	94.38313329
297000	41.038783	0	0.7096774194	0.8292682927	0.3644162944	0.3837197179	2230.84529	75.40359199
297500	41.106037	0	0.7027027027	0.8571428571	0.3644162944	0.3837197179	2230.84529	77.80181807
298000	41.171779	0	0.7945205479	0.8873239437	0.3644162944	0.3837197179	2230.84529	82.1017251
298500	41.237258	0	0.7424242424	0.7692307692	0.3644162944	0.3837197179	2230.84529	79.86855012
299000	41.30428	0	0.8153846154	0.8227848101	0.3644162944	0.3837197179	2230.84529	69.546911
299500	41.370045	0	0.8955223881	0.9480519481	0.3644162944	0.3837197179	2230.84529	90.9460237
300000	41.43952	0	0.8309859155	0.8904109589	0.3644162944	0.3837197179	2230.84529	85.24779224
300500	41.509361	0	0.7096774194	0.8048780488	0.3644162944	0.3837197179	2230.84529	82.85420841
301000	41.575235	0	0.6285714286	0.8513513514	0.3644162944	0.3837197179	2230.84529	68.39185423
301500	41.642642	0	0.6268656716	0.7922077922	0.3644162944	0.3837197179	2230.84529	72.1421783
302000	41.708294	0	0.7356321839	0.7894736842	0.3644162944	0.3837197179	2230.84529	69.71340346
302500	41.774402	0	0.7702702703	0.8428571429	0.3644162944	0.3837197179	2230.84529	84.80268431
303000	41.840155	0	0.5733333333	0.8695652174	0.3644162944	0.3837197179	2230.84529	75.13844061
303500	41.90828	0	0.6883116883	0.8208955224	0.3644162944	0.3837197179	2230.84529	74.49871814
304000	41.974586	0	0.6712328767	0.8028169014	0.3644162944	0.3837197179	2230.84529	80.94264162
304500	42.040505	0	0.7464788732	0.8493150685	0.3644162944	0.3837197179	2230.84529	70.97378761
305000	42.106514	0	0.7733333333	0.8115942029	0.3644162944	0.3837197179	2230.84529	82.50579429
305500	42.173226	0	0.6575342466	0.7746478873	0.3644162944	0.3837197179	2230.84529	74.70346797
306000	42.239623	0	0.7466666667	0.9130434783	0.3644162944	0.3837197179	2230.84529	83.53850639
306500	42.306579	0	0.8333333333	0.8611111111	0.3644162944	0.3837197179	2230.84529	81.54682314
307000	42.372298	0	0.6470588235	0.6973684211	0.3644162944	0.3837197179	2230.84529	70.77408457
307500	42.438987	0	0.6582278481	0.8307692308	0.3644162944	0.3837197179	2230.84529	76.5905208
308000	42.506036	0	0.7941176471	0.8421052632	0.3644162944	0.3837197179	2230.84529	89.31650132
308500	42.571371	0	0.8787878788	0.9487179487	0.3644162944	0.3837197179	2230.84529	69.33652318
309000	42.639687	0	0.6911764706	0.8947368421	0.3644162944	0.3837197179	2230.84529	79.56745279
309500	42.704033	0	0.7654320988	0.8412698413	0.3644162944	0.3837197179	2230.84529	81.41541386
310000	42.776118	0	0.7258064516	0.8414634146	0.3644162944	0.3837197179	2230.84529	83.4328841
310500	42.84435	0	0.7160493827	0.8412698413	0.3644162944	0.3837197179	2230.84529	89.99885756
311000	42.908374	0	0.698630137	0.8450704225	0.3644162944	0.3837197179	2230.84529	79.51529133
311500	42.975141	0	0.8026315789	0.8970588235	0.3644162944	0.3837197179	2230.84529	86.95883787
312000	43.039861	0	0.7586206897	0.8023255814	0.3644162944	0.3837197179	2230.84529	78.78060257
312500	43.105491	0	0.8	0.8783783784	0.3644162944	0.3837197179	2230.84529	75.16742641
313000	43.170835	0	0.8032786885	0.8915662651	0.3644162944	0.3837197179	2230.84529	78.38982064
313500	43.237281	0	0.6794871795	0.7575757576	0.3644162944	0.3837197179	2230.84529	79.7596454
314000	43.303807	0	0.6363636364	0.8076923077	0.3644162944	0.3837197179	2230.84529	84.8087905
314500	43.368499	0	0.7671232877	0.8732394366	0.3644162944	0.3837197179	2230.84529	89.518049
315000	43.433002	0	0.75	0.875	0.3644162944	0.3837197179	2230.84529	70.67151082
315500	43.498764	0	0.765625	0.85	0.3644162944	0.3837197179	2230.84529	76.62985247
316000	43.565406	0	0.6621621622	0.7714285714	0.3644162944	0.3837197179	2230.84529	74.09731358
316500	43.631229	0	0.7361111111	0.7638888889	0.3644162944	0.3837197179	2230.84529	79.75352949
317000	43.697132	0	0.7361111111	0.875	0.3644162944	0.3837197179	2230.84529	90.57592189
317500	43.761621	0	0.843373494	0.9672131148	0.3644162944	0.3837197179	2230.84529	103.1718024
318000	43.8259	0	0.7536231884	0.8933333333	0.3644162944	0.3837197179	2230.84529	87.31659752
318500	43.892376	0	0.7594936709	0.9076923077	0.3644162944	0.3837197179	2230.84529	71.74117982
319000	43.958304	0	0.7142857143	0.7462686567	0.3644162944	0.3837197179	2230.84529	75.14861393
319500	44.02354	0	0.8142857143	0.7162162162	0.3644162944	0.3837197179	2230.84529	78.44289923
320000	44.094585	0	0.7333333333	0.8452380952	0.3644162944	0.3837197179	2230.84529	77.65280724
320500	44.162665	0	0.7846153846	0.6455696203	0.3644162944	0.3837197179	2230.84529	72.26467627
321000	44.228521	0	0.7714285714	0.7837837838	0.3644162944	0.3837197179	2230.84529	82.57568651
321500	44.29312	0	0.775	0.859375	0.3644162944	0.3837197179	2230.84529	78.72373074
322000	44.359206	0	0.7428571429	0.8918918919	0.3644162944	0.3837197179	2230.84529	79.12639505
322500	44.425178	0	0.7432432432	0.8571428571	0.3644162944	0.3837197179	2230.84529	72.55878919
323000	44.491318	0	0.6829268293	0.7903225806	0.3644162944	0.3837197179	2230.84529	84.53775835
323500	44.555952	0	0.6176470588	0.8552631579	0.3644162944	0.3837197179	2230.84529	87.17596322
324000	44.620879	0	0.7714285714	0.8378378378	0.3644162944	0.3837197179	2230.84529	77.44602174
324500	44.686842	0	0.6973684211	0.9411764706	0.3644162944	0.3837197179	2230.84529	81.12608021
325000	44.753728	0	0.6315789474	0.7205882353	0.3644162944	0.3837197179	2230.84529	78.32732004
325500	44.818424	0	0.7230769231	0.9493670886	0.3644162944	0.3837197179	2230.84529	79.27780473
326000	44.886714	0	0.6341463415	0.7419354839	0.3644162944	0.3837197179	2230.84529	69.32892841
326500	44.953532	0	0.7260273973	0.8732394366	0.3644162944	0.3837197179	2230.84529	85.24784386
327000	45.019181	0	0.8695652174	0.92	0.3644162944	0.3837197179	2230.84529	88.20378053
327500	45.08505	0	0.7704918033	0.9879518072	0.3644162944	0.3837197179	2230.84529	81.50738329
328000	45.151535	0	0.7605633803	0.8767123288	0.3644162944	0.3837197179	2230.84529	80.75842178
328500	45.216939	0	0.7260273973	0.8309859155	0.3644162944	0.3837197179	2230.84529	78.62652737
329000	45.282707	0	0.7792207792	0.8059701493	0.3644162944	0.3837197179	2230.84529	72.04585129
329500	45.350144	0	0.7424242424	0.8333333333	0.3644162944	0.3837197179	2230.84529	73.88981503
330000	45.422242	0	0.7230769231	0.8607594937	0.3644162944	0.3837197179	2230.84529	65.33366472
330500	45.490557	0	0.6805555556	0.9166666667	0.3644162944	0.3837197179	2230.84529	87.15534651
331000	45.556858	0	0.7464788732	0.7945205479	0.3644162944	0.3837197179	2230.84529	67.28100038
331500	45.623416	0	0.7605633803	0.904109589	0.3644162944	0.3837197179	2230.84529	77.23137522
332000	45.689903	0	0.737704918	0.9036144578	0.3644162944	0.3837197179	2230.84529	83.42918009
332500	45.756468	0	0.5714285714	0.8243243243	0.3644162944	0.3837197179	2230.84529	74.18406397
333000	45.823953	0	0.5882352941	0.8421052632	0.3644162944	0.3837197179	2230.84529	67.57641578
333500	45.890404	0	0.8243243243	0.8857142857	0.3644162944	0.3837197179	2230.84529	71.70177191
334000	45.956304	0	0.7727272727	0.7692307692	0.3644162944	0.3837197179	2230.84529	79.82648861
334500	46.021253	0	0.7313432836	0.8831168831	0.3644162944	0.3837197179	2230.84529	88.04049426
335000	46.086614	0	0.8082191781	0.8732394366	0.3644162944	0.3837197179	2230.84529	67.41672242
335500	46.153057	0	0.756097561	0.8387096774	0.3644162944	0.3837197179	2230.84529	77.90352273
336000	46.218215	0	0.7164179104	0.8831168831	0.3644162944	0.3837197179	2230.84529	87.84106183
336500	46.284417	0	0.7083333333	0.8194444444	0.3644162944	0.3837197179	2230.84529	84.15960693
337000	46.350188	0	0.7108433735	0.737704918	0.3644162944	0.3837197179	2230.84529	81.78074926
337500	46.41669	0	0.7594936709	0.8153846154	0.3644162944	0.3837197179	2230.84529	82.50041127
338000	46.482764	0	0.6470588235	0.75	0.3644162944	0.3837197179	2230.84529	86.91538352
338500	46.548152	0	0.7866666667	0.8985507246	0.3644162944	0.3837197179	2230.84529	80.79651791
339000	46.614215	0	0.6805555556	0.8194444444	0.3644162944	0.3837197179	2230.84529	79.76310998
339500	46.680037	0	0.7571428571	0.8378378378	0.3644162944	0.3837197179	2230.84529	76.25347793
340000	46.751028	0	0.7432432432	0.8428571429	0.3644162944	0.3837197179	2230.84529	85.00284415
340500	46.816817	0	0.6944444444	0.8611111111	0.3644162944	0.3837197179	2230.84529	77.11559463
341000	46.884404	0	0.7101449275	0.8933333333	0.3644162944	0.3837197179	2230.84529	76.0370248
341500	46.950837	0	0.7922077922	0.8955223881	0.3644162944	0.3837197179	2230.84529	73.29418051
342000	47.018354	0	0.7424242424	0.7948717949	0.3644162944	0.3837197179	2230.84529	82.18692505
342500	47.083039	0	0.7901234568	0.8571428571	0.3644162944	0.3837197179	2230.84529	80.7526471
343000	47.149105	0	0.6811594203	0.88	0.3644162944	0.3837197179	2230.84529	74.38680458
343500	47.214562	0	0.7972972973	0.8571428571	0.3644162944	0.3837197179	2230.84529	80.42928421
344000	47.281186	0	0.7564102564	0.8787878788	0.3644162944	0.3837197179	2230.84529	77.64586836
344500	47.346831	0	0.6285714286	0.7297297297	0.3644162944	0.3837197179	2230.84529	76.42415321
345000	47.411764	0	0.8055555556	0.8055555556	0.3644162944	0.3837197179	2230.84529	83.16975552
345500	47.478939	0	0.698630137	0.8873239437	0.3644162944	0.3837197179	2230.84529	74.68205553
346000	47.545905	0	0.7692307692	0.8181818182	0.3644162944	0.3837197179	2230.84529	82.93170106
346500	47.611635	0	0.8082191781	0.7183098592	0.3644162944	0.3837197179	2230.84529	78.37211803
347000	47.677674	0	0.696969697	0.9230769231	0.3644162944	0.3837197179	2230.84529	84.70489341
347500	47.741513	0	0.6901408451	0.8219178082	0.3644162944	0.3837197179	2230.84529	81.31745291
348000	47.808836	0	0.734939759	0.6885245902	0.3644162944	0.3837197179	2230.84529	68.99581552
348500	47.875001	0	0.7368421053	0.8823529412	0.3644162944	0.3837197179	2230.84529	78.96949679
349000	47.942174	0	0.7096774194	0.7195121951	0.3644162944	0.3837197179	2230.84529	76.99963367
349500	48.009249	0	0.6875	0.875	0.3644162944	0.3837197179	2230.84529	81.24545789
350000	48.077745	0	0.7088607595	0.8615384615	0.3644162944	0.3837197179	2230.84529	70.73003531
350500	48.14377	0	0.6875	0.796875	0.3644162944	0.3837197179	2230.84529	85.45782757
351000	48.209896	0	0.7428571429	0.8513513514	0.3644162944	0.3837197179	2230.84529	77.34651369
351500	48.275622	0	0.8266666667	0.9130434783	0.3644162944	0.3837197179	2230.84529	87.99509388
352000	48.342846	0	0.7142857143	0.8513513514	0.3644162944	0.3837197179	2230.84529	79.51172161
352500	48.409529	0	0.7619047619	0.7901234568	0.3644162944	0.3837197179	2230.84529	84.49148667
353000	48.476012	0	0.8166666667	0.8452380952	0.3644162944	0.3837197179	2230.84529	63.07481253
353500	48.541984	0	0.7093023256	0.8448275862	0.3644162944	0.3837197179	2230.84529	83.96346921
354000	48.607573	0	0.7012987013	0.8059701493	0.3644162944	0.3837197179	2230.84529	88.78467435
354500	48.673542	0	0.7922077922	0.8059701493	0.3644162944	0.3837197179	2230.84529	82.39526284
355000	48.738702	0	0.7727272727	0.858974359	0.3644162944	0.3837197179	2230.84529	85.68884045
355500	48.804758	0	0.8194444444	0.8888888889	0.3644162944	0.3837197179	2230.84529	80.08219039
356000	48.872797	0	0.6623376623	0.7910447761	0.3644162944	0.3837197179	2230.84529	74.34330755
356500	48.940327	0	0.7195121951	0.8870967742	0.3644162944	0.3837197179	2230.84529	75.73708129
357000	49.005866	0	0.7619047619	0.8518518519	0.3644162944	0.3837197179	2230.84529	83.85662317
357500	49.072153	0	0.8115942029	0.96	0.3644162944	0.3837197179	2230.84529	75.20117575
358000	49.138944	0	0.7432432432	0.8285714286	0.3644162944	0.3837197179	2230.84529	83.77594262
358500	49.20358	0	0.7671232877	0.8450704225	0.3644162944	0.3837197179	2230.84529	73.75024629
359000	49.268334	0	0.7083333333	0.7916666667	0.3644162944	0.3837197179	2230.84529	82.26846462
359500	49.333943	0	0.7272727273	0.7820512821	0.3644162944	0.3837197179	2230.84529	77.90367317
360000	49.405329	0	0.65625	0.85	0.3644162944	0.3837197179	2230.84529	78.85827285
360500	49.472406	0	0.6666666667	0.7619047619	0.3644162944	0.3837197179	2230.84529	68.58755207
361000	49.538258	0	0.8266666667	0.884057971	0.3644162944	0.3837197179	2230.84529	80.40720499
361500	49.603576	0	0.7941176471	0.8947368421	0.3644162944	0.3837197179	2230.84529	89.56671703
362000	49.669525	0	0.6865671642	0.7792207792	0.3644162944	0.3837197179	2230.84529	82.19450134
362500	49.736671	0	0.7972972973	0.8857142857	0.3644162944	0.3837197179	2230.84529	74.08272171
363000	49.803174	0	0.7733333333	0.8550724638	0.3644162944	0.3837197179	2230.84529	76.96431169
363500	49.86845	0	0.6984126984	0.8641975309	0.3644162944	0.3837197179	2230.84529	79.70649344
364000	49.934075	0	0.7910447761	0.8571428571	0.3644162944	0.3837197179	2230.84529	80.97118533
364500	49.99962	0	0.6753246753	0.8805970149	0.3644162944	0.3837197179	2230.84529	78.74604881
365000	50.066236	0	0.6575342466	0.9295774648	0.3644162944	0.3837197179	2230.84529	71.41797143
365500	50.132173	0	0.7464788732	0.8356164384	0.3644162944	0.3837197179	2230.84529	91.00368744
366000	50.197916	0	0.7575757576	0.8205128205	0.3644162944	0.3837197179	2230.84529	74.46010518
366500	50.264314	0	0.7857142857	0.95	0.3644162944	0.3837197179	2230.84529	83.12262768
367000	50.330033	0	0.734375	0.9	0.3644162944	0.3837197179	2230.84529	80.10855782
367500	50.39693	0	0.7	0.7702702703	0.3644162944	0.3837197179	2230.84529	79.62526697
368000	50.461481	0	0.6805555556	0.7916666667	0.3644162944	0.3837197179	2230.84529	77.58704841
368500	50.528214	0	0.6904761905	0.9	0.3644162944	0.3837197179	2230.84529	80.92460859
369000	50.594835	0	0.7662337662	0.7313432836	0.3644162944	0.3837197179	2230.84529	79.24384272
369500	50.660721	0	0.7916666667	0.7777777778	0.3644162944	0.3837197179	2230.84529	83.72164321
370000	50.735358	0	0.75	0.9117647059	0.3644162944	0.3837197179	2230.84529	86.41030622
370500	50.799871	0	0.9113924051	0.9230769231	0.3644162944	0.3837197179	2230.84529	87.38876182
371000	50.866375	0	0.7260273973	0.8309859155	0.3644162944	0.3837197179	2230.84529	84.25299406
371500	50.932125	0	0.7397260274	0.8732394366	0.3644162944	0.3837197179	2230.84529	78.42401946
372000	50.998411	0	0.75	0.8125	0.3644162944	0.3837197179	2230.84529	81.9787367
372500	51.065714	0	0.6164383562	0.8309859155	0.3644162944	0.3837197179	2230.84529	68.94693357
373000	51.133792	0	0.7073170732	0.6935483871	0.3644162944	0.3837197179	2230.84529	64.51990753
373500	51.198843	0	0.6875	0.9	0.3644162944	0.3837197179	2230.84529	88.85924047
374000	51.263949	0	0.7837837838	0.8714285714	0.3644162944	0.3837197179	2230.84529	76.88301605
374500	51.329229	0	0.8219178082	0.9014084507	0.3644162944	0.3837197179	2230.84529	81.38131368
375000	51.395891	0	0.8082191781	0.8591549296	0.3644162944	0.3837197179	2230.84529	73.77115512
375500	51.461901	0	0.7534246575	0.8591549296	0.3644162944	0.3837197179	2230.84529	86.64685076
376000	51.527743	0	0.8108108108	0.8142857143	0.3644162944	0.3837197179	2230.84529	82.73426497
376500	51.593389	0	0.7466666667	0.768115942	0.3644162944	0.3837197179	2230.84529	69.97813833
377000	51.659746	0	0.7424242424	0.8076923077	0.3644162944	0.3837197179	2230.84529	69.77856481
377500	51.725642	0	0.7808219178	0.8309859155	0.3644162944	0.3837197179	2230.84529	93.77096021
378000	51.790162	0	0.7647058824	0.8684210526	0.3644162944	0.3837197179	2230.84529	75.85267764
378500	51.85746	0	0.7076923077	0.8734177215	0.3644162944	0.3837197179	2230.84529	77.30613995
379000	51.923823	0	0.7183098592	0.8082191781	0.3644162944	0.3837197179	2230.84529	73.0622614
379500	51.990685	0	0.8	0.8115942029	0.3644162944	0.3837197179	2230.84529	78.68707395
380000	52.060779	0	0.7654320988	0.873015873	0.3644162944	0.3837197179	2230.84529	88.59646559
380500	52.127228	0	0.7692307692	0.8787878788	0.3644162944	0.3837197179	2230.84529	68.16674978
381000	52.194052	0	0.6769230769	0.7341772152	0.3644162944	0.3837197179	2230.84529	73.1384275
381500	52.259748	0	0.7375	0.875	0.3644162944	0.3837197179	2230.84529	87.14036256
382000	52.326766	0	0.7083333333	0.9027777778	0.3644162944	0.3837197179	2230.84529	80.5031938
382500	52.394005	0	0.746835443	0.8923076923	0.3644162944	0.3837197179	2230.84529	77.27631462
383000	52.4602	0	0.7260273973	0.9436619718	0.3644162944	0.3837197179	2230.84529	69.40373677
383500	52.525535	0	0.6666666667	0.9275362319	0.3644162944	0.3837197179	2230.84529	80.19614887
384000	52.591599	0	0.8051948052	0.8656716418	0.3644162944	0.3837197179	2230.84529	76.53895622
384500	52.65923	0	0.6268656716	0.8181818182	0.3644162944	0.3837197179	2230.84529	68.92051589
385000	52.724849	0	0.7536231884	0.9066666667	0.3644162944	0.3837197179	2230.84529	80.1836462
385500	52.790456	0	0.7682926829	0.9677419355	0.3644162944	0.3837197179	2230.84529	78.09785837
386000	52.857173	0	0.7530864198	0.9047619048	0.3644162944	0.3837197179	2230.84529	81.39853811
386500	52.922081	0	0.76	0.884057971	0.3644162944	0.3837197179	2230.84529	78.38649929
387000	52.9882	0	0.5324675325	0.7611940299	0.3644162944	0.3837197179	2230.84529	67.1488589
387500	53.054616	0	0.6666666667	0.8533333333	0.3644162944	0.3837197179	2230.84529	69.15088612
388000	53.121061	0	0.7058823529	0.8552631579	0.3644162944	0.3837197179	2230.84529	83.28444707
388500	53.187021	0	0.676056338	0.7945205479	0.3644162944	0.3837197179	2230.84529	77.31182611
389000	53.252541	0	0.7534246575	0.8591549296	0.3644162944	0.3837197179	2230.84529	90.03323686
389500	53.316789	0	0.6923076923	0.835443038	0.3644162944	0.3837197179	2230.84529	77.00952661
390000	53.387046	0	0.7837837838	0.9	0.3644162944	0.3837197179	2230.84529	77.07457596
390500	53.456624	0	0.6075949367	0.8	0.3644162944	0.3837197179	2230.84529	73.15251702
391000	53.522416	0	0.7887323944	0.9178082192	0.3644162944	0.3837197179	2230.84529	98.87625885
391500	53.587695	0	0.7042253521	0.8630136986	0.3644162944	0.3837197179	2230.84529	74.58429056
392000	53.653376	0	0.7	0.7972972973	0.3644162944	0.3837197179	2230.84529	76.53602129
392500	53.720655	0	0.7066666667	0.8550724638	0.3644162944	0.3837197179	2230.84529	77.11324614
393000	53.786221	0	0.7272727273	0.7948717949	0.3644162944	0.3837197179	2230.84529	92.54460371
393500	53.852636	0	0.7727272727	0.8333333333	0.3644162944	0.3837197179	2230.84529	69.9062866
394000	53.917619	0	0.6447368421	0.8676470588	0.3644162944	0.3837197179	2230.84529	74.00899237
394500	53.983293	0	0.7121212121	0.8846153846	0.3644162944	0.3837197179	2230.84529	86.36401772
395000	54.049853	0	0.698630137	0.8450704225	0.3644162944	0.3837197179	2230.84529	73.46717674
395500	54.116933	0	0.7671232877	0.8309859155	0.3644162944	0.3837197179	2230.84529	71.88614631
396000	54.183615	0	0.8387096774	0.9390243902	0.3644162944	0.3837197179	2230.84529	86.63782251
396500	54.248948	0	0.75	0.85	0.3644162944	0.3837197179	2230.84529	72.36901003
397000	54.315381	0	0.8428571429	0.8378378378	0.3644162944	0.3837197179	2230.84529	78.13908786
397500	54.38103	0	0.661971831	0.8904109589	0.3644162944	0.3837197179	2230.84529	72.2907306
398000	54.447254	0	0.5925925926	0.7619047619	0.3644162944	0.3837197179	2230.84529	75.6807642
398500	54.514137	0	0.7142857143	0.8507462687	0.3644162944	0.3837197179	2230.84529	94.5615955
399000	54.578333	0	0.8235294118	0.8421052632	0.3644162944	0.3837197179	2230.84529	81.27991563
399500	54.644087	0	0.675	0.890625	0.3644162944	0.3837197179	2230.84529	75.92722028
400000	54.715494	0	0.7125	0.84375	0.3644162944	0.3837197179	2230.84529	84.91911763
400500	54.785136	0	0.7341772152	0.8	0.3644162944	0.3837197179	2230.84529	87.28626126
401000	54.851261	0	0.7222222222	0.9027777778	0.3644162944	0.3837197179	2230.84529	71.50934273
401500	54.918402	0	0.7333333333	0.7976190476	0.3644162944	0.3837197179	2230.84529	67.86931503
402000	54.985572	0	0.7619047619	0.9012345679	0.3644162944	0.3837197179	2230.84529	83.181952
402500	55.052	0	0.7662337662	0.8507462687	0.3644162944	0.3837197179	2230.84529	69.11959106
403000	55.117115	0	0.6933333333	0.884057971	0.3644162944	0.3837197179	2230.84529	72.80771369
403500	55.182659	0	0.7848101266	0.9230769231	0.3644162944	0.3837197179	2230.84529	81.75363839
404000	55.247657	0	0.8	0.9746835443	0.3644162944	0.3837197179	2230.84529	86.2736516
404500	55.313056	0	0.7435897436	0.9545454545	0.3644162944	0.3837197179	2230.84529	82.06224126
405000	55.37922	0	0.8133333333	0.884057971	0.3644162944	0.3837197179	2230.84529	72.39403349
405500	55.445325	0	0.7875	0.859375	0.3644162944	0.3837197179	2230.84529	84.81231153
406000	55.509788	0	0.7073170732	0.7741935484	0.3644162944	0.3837197179	2230.84529	70.68392694
406500	55.575498	0	0.7826086957	0.8266666667	0.3644162944	0.3837197179	2230.84529	86.92292851
407000	55.641341	0	0.7027027027	0.8285714286	0.3644162944	0.3837197179	2230.84529	71.7544851
407500	55.706706	0	0.5753424658	0.7887323944	0.3644162944	0.3837197179	2230.84529	72.51434326
408000	55.773214	0	0.72	0.768115942	0.3644162944	0.3837197179	2230.84529	66.74976438
408500	55.841316	0	0.7540983607	0.7710843373	0.3644162944	0.3837197179	2230.84529	61.66443288
409000	55.909575	0	0.8157894737	0.8529411765	0.3644162944	0.3837197179	2230.84529	72.05344415
409500	55.976508	0	0.7564102564	0.8787878788	0.3644162944	0.3837197179	2230.84529	71.17405248
410000	56.047383	0	0.7058823529	0.7368421053	0.3644162944	0.3837197179	2230.84529	69.11675167
410500	56.114752	0	0.8	0.9459459459	0.3644162944	0.3837197179	2230.84529	86.94145852
411000	56.181273	0	0.5873015873	0.7654320988	0.3644162944	0.3837197179	2230.84529	65.33661175
411500	56.246515	0	0.7058823529	0.8157894737	0.3644162944	0.3837197179	2230.84529	73.74940449
412000	56.313455	0	0.6451612903	0.8292682927	0.3644162944	0.3837197179	2230.84529	84.63491231
412500	56.378369	0	0.6351351351	0.8285714286	0.3644162944	0.3837197179	2230.84529	78.98098123
413000	56.443655	0	0.6956521739	0.72	0.3644162944	0.3837197179	2230.84529	70.55375099
413500	56.509932	0	0.7808219178	0.8591549296	0.3644162944	0.3837197179	2230.84529	77.93975502
414000	56.575122	0	0.7432432432	0.8714285714	0.3644162944	0.3837197179	2230.84529	93.69426847
414500	56.640375	0	0.7948717949	0.8181818182	0.3644162944	0.3837197179	2230.84529	84.28538257
415000	56.705909	0	0.7466666667	0.9130434783	0.3644162944	0.3837197179	2230.84529	85.00364059
415500	56.772492	0	0.8153846154	0.746835443	0.3644162944	0.3837197179	2230.84529	75.71061176
416000	56.839818	0	0.6666666667	0.7638888889	0.3644162944	0.3837197179	2230.84529	81.14515883
416500	56.906654	0	0.9137931034	0.8953488372	0.3644162944	0.3837197179	2230.84529	82.92108852
417000	56.97279	0	0.6944444444	0.8333333333	0.3644162944	0.3837197179	2230.84529	83.71917778
417500	57.039432	0	0.6543209877	0.873015873	0.3644162944	0.3837197179	2230.84529	75.64500868
418000	57.106873	0	0.7236842105	0.75	0.3644162944	0.3837197179	2230.84529	86.97495854
418500	57.171798	0	0.6153846154	0.7721518987	0.3644162944	0.3837197179	2230.84529	76.55899334
419000	57.237569	0	0.8142857143	0.8648648649	0.3644162944	0.3837197179	2230.84529	81.83248013
419500	57.303425	0	0.8	0.6785714286	0.3644162944	0.3837197179	2230.84529	80.43141872
420000	57.369314	0	0.6133333333	0.884057971	0.3644162944	0.3837197179	2230.84529	84.02421725
420500	57.434694	0	0.5846153846	0.7215189873	0.3644162944	0.3837197179	2230.84529	81.05251485
421000	57.501264	0	0.8157894737	0.7941176471	0.3644162944	0.3837197179	2230.84529	80.19857281
421500	57.566989	0	0.7580645161	0.9146341463	0.3644162944	0.3837197179	2230.84529	80.68638813
422000	57.633933	0	0.7671232877	0.7323943662	0.3644162944	0.3837197179	2230.84529	73.50883812
422500	57.69931	0	0.8101265823	0.9230769231	0.3644162944	0.3837197179	2230.84529	78.98573112
